word,zone,item,meanItemRT
Lucy,434,7,341.2837838
hurried,435,7,368.7567568
behind,436,7,342.8
"Jill,",437,7,390.8493151
pulling,438,7,360.1866667
on,439,7,327.0266667
the,440,7,331.2933333
"worn,",441,7,382.7567568
oversized,442,7,381.0933333
coat,443,7,342.7567568
that,444,7,325.4864865
had,445,7,305.3333333
originally,446,7,326.7162162
belonged,447,7,322.8767123
to,448,7,309.8533333
"Jill,",449,7,370.5675676
in,450,7,360.44
order,451,7,306.3287671
to,452,7,328.7808219
keep,453,7,336.9189189
her,454,7,321.5733333
dry,455,7,333.9054054
as,456,7,322.4189189
the,457,7,327.4
raindrops,458,7,323.2027027
fell,459,7,304.8133333
all,460,7,314.0810811
around,461,7,320.0405405
them.,462,7,338.5810811
As,463,7,331.1066667
the,464,7,318.2432432
sisters,465,7,321.2
entered,466,7,332.1506849
the,467,7,313.4666667
hall,468,7,334.2837838
where,469,7,330.1866667
the,470,7,301.7702703
show,471,7,306.3466667
was,472,7,303.2837838
to,473,7,312.8933333
take,474,7,315.0540541
"place,",475,7,320.0810811
Jill,476,7,307.0405405
filled,477,7,313.1216216
with,478,7,365.3972603
excitement,479,7,344.3243243
while,480,7,342.5866667
Lucy,481,7,345.0405405
regretted,482,7,329.9189189
that,483,7,306.2432432
she,484,7,306.7702703
had,485,7,307.9866667
promised,486,7,323.9864865
her,487,7,297.3733333
mother,488,7,315.0933333
she,489,7,302.9054054
would,490,7,308.5333333
participate,491,7,323.5205479
in,492,7,298.36
the,493,7,302.7260274
show.,494,7,344.96
'To,495,7,334.6712329
waste,496,7,319.8
your,497,7,308.5540541
talent,498,7,310.7972973
would,499,7,305.4594595
be,500,7,299.8533333
a,501,7,314.9054054
real,502,7,293.3513514
"shame,",503,7,312.2739726
for,504,7,293.9066667
you,505,7,291.1891892
have,506,7,299.3333333
such,507,7,300.5810811
a,508,7,314.88
beautiful,509,7,331.6081081
"voice,'",510,7,319.5
her,511,7,306.88
mother,512,7,311.8918919
had,513,7,305.9866667
argued,514,7,303.32
two,515,7,312.6891892
months,516,7,329.7027027
"back,",517,7,301.0273973
when,518,7,299.5405405
the,519,7,304.4931507
concert,520,7,320.6712329
was,521,7,301.6944444
first,522,7,313.5890411
announced.,523,7,320.5277778
Lucy,524,7,315.1891892
had,525,7,289.8356164
been,526,7,299.5540541
considering,527,7,319.2465753
"it,",528,7,314.1756757
for,529,7,289.4864865
she,530,7,301.5342466
did,531,7,312.88
love,532,7,290.5205479
to,533,7,293.0133333
sing.,534,7,300.5540541
That,535,7,305.72
very,536,7,297.7567568
"night,",537,7,314.1466667
the,538,7,297.2432432
first,539,7,322.4054054
text,540,7,355.1891892
message,541,7,316.6081081
had,542,7,310.68
come,543,7,321.0547945
through.,544,7,334.4
'How,545,7,317.3648649
does,546,7,306.1066667
it,547,7,293.5733333
feel,548,7,293.32
to,549,7,285.5810811
be,550,7,279.0266667
tall,551,7,307.3513514
and,552,7,318.1066667
lanky,553,7,328.4054054
like,554,7,314.5066667
a,555,7,350.88
giraffe?',556,7,351.64
it,557,7,313.0266667
had,558,7,315.4666667
"asked,",559,7,342.9726027
taking,560,7,393.2162162
Lucy,561,7,313.1506849
by,562,7,318.1756757
surprise.,563,7,331.7534247
One,564,7,306.9452055
of,565,7,302.0410959
the,566,7,326.2297297
popular,567,7,320.8194444
"girls,",568,7,315.7534247
Lucy,569,7,311.5810811
had,570,7,307.7945205
always,571,7,298.8630137
known,572,7,302.6621622
she,573,7,367.4246575
"wasn't,",574,7,370.7432432
but,575,7,422.1917808
before,576,7,398.5
the,577,7,365.0410959
messages,578,7,344.7808219
"began,",579,7,343.9452055
Lucy,580,7,324.3783784
had,581,7,302.7916667
always,582,7,290.4864865
been,583,7,291.9178082
quite,584,7,311.5135135
proud,585,7,293.4666667
of,586,7,304.7808219
being,587,7,296.2837838
a,588,7,308.8918919
little,589,7,361.1066667
different.,590,7,344.6986301
But,591,7,334.5616438
text,592,7,325.6756757
by,593,7,313.7671233
"text,",594,7,339.4459459
Lucy's,595,7,357.2933333
self-confidence,596,7,332.3333333
had,597,7,324.6486486
deflated,598,7,346.4266667
"and,",599,7,328.1351351
in,600,7,295.2763158
the,601,7,288.9594595
"end,",602,7,331.9733333
it,603,7,300.7808219
had,604,7,284.96
taken,605,7,299.1486486
some,606,7,298.1466667
doing,607,7,317.8648649
to,608,7,303.88
get,609,7,311.9864865
her,610,7,295.8933333
to,611,7,310.972973
agree,612,7,294.5333333
to,613,7,291.4189189
perform,614,7,284.7733333
in,615,7,280.8783784
the,616,7,291.3333333
show.,617,7,319.1081081
"Now,",618,7,330.6266667
"however,",619,7,294.1081081
Lucy,620,7,290.3466667
had,621,7,287.1081081
no,622,7,286.8533333
choice,623,7,271.9866667
but,624,7,269.4864865
to,625,7,266.5866667
make,626,7,291.7567568
her,627,7,286.4657534
way,628,7,279.0666667
towards,629,7,291.8
the,630,7,285.7837838
stage,631,7,282.9459459
where,632,7,303.7702703
Jill,633,7,288.2533333
was,634,7,296.6351351
beckoning,635,7,361.52
encouragingly,636,7,334.4666667
to,637,7,319.3108108
her.,638,7,349.88
She,639,7,312.7702703
was,640,7,289.9733333
the,641,7,298.36
first,642,7,300.1643836
performer.,643,7,357.369863
"Lucy,",644,7,350.0533333
announced,645,7,339.7297297
by,646,7,318.2533333
her,647,7,327.3918919
sister,648,7,324
to,649,7,310.4054054
the,650,7,312.0133333
"audience,",651,7,327.2027027
was,652,7,304.3066667
all,653,7,295.7432432
nerves,654,7,310.4666667
as,655,7,322.527027
she,656,7,298.7333333
walked,657,7,286.4520548
out,658,7,287.88
onto,659,7,284.3108108
the,660,7,294.9866667
middle,661,7,295.56
of,662,7,288.3918919
the,663,7,297.16
"stage,",664,7,307.3333333
where,665,7,284.8783784
there,666,7,281.8
was,667,7,289.3648649
nothing,668,7,284.8
but,669,7,300.2297297
a,670,7,295.4933333
microphone,671,7,320.0540541
and,672,7,298.3648649
her.,673,7,385.4864865
She,674,7,339.3733333
heard,675,7,307.3378378
the,676,7,316.4324324
audience,677,7,305.1733333
applaud,678,7,313.7534247
and,679,7,284.9866667
could,680,7,302.6351351
feel,681,7,292.96
a,682,7,288.5753425
sense,683,7,286.3108108
of,684,7,299.3378378
anticipation,685,7,322.7945205
emanate,686,7,367.5
from,687,7,316.5890411
the,688,7,298.5135135
other,689,7,312.1369863
side,690,7,296.4324324
of,691,7,281.7808219
the,692,7,278.4594595
heavy,693,7,362.2328767
curtain.,694,7,353.7972973
As,695,7,324.4657534
the,696,7,306.7432432
curtains,697,7,319.4931507
began,698,7,310.3243243
to,699,7,323.3561644
"part,",700,7,313.5945946
she,701,7,311.0547945
cast,702,7,341.6575342
a,703,7,305.9864865
worried,704,7,309.6712329
look,705,7,294.6351351
at,706,7,294.0136986
Jill,707,7,314.4594595
in,708,7,301.8513514
the,709,7,326.2739726
"wings,",710,7,366.9054054
who,711,7,320.9864865
assured,712,7,357.3287671
her,713,7,285.6351351
with,714,7,301.5342466
a,715,7,314.5405405
positive,716,7,313.8219178
thumbs,717,7,354.109589
up.,718,7,369.2083333
Lucy,719,7,316.0547945
thought,720,7,319.8082192
to,721,7,300.5675676
herself,722,7,300.4864865
that,723,7,307.5675676
she,724,7,288.8630137
could,725,7,287.7260274
not,726,7,288.3378378
go,727,7,293.739726
through,728,7,293.0675676
with,729,7,277.6575342
this,730,7,295.7702703
and,731,7,296.9178082
that,732,7,284.3918919
"she,",733,7,291.6712329
unlike,734,7,312.8378378
her,735,7,278
older,736,7,294.630137
"sister,",737,7,291.2222222
was,738,7,286.5479452
not,739,7,290.3648649
confident,740,7,295.2027027
enough,741,7,291.9324324
to,742,7,275.5205479
put,743,7,282.472973
herself,744,7,293.3013699
before,745,7,284.2027027
the,746,7,287.4520548
judging,747,7,344.1081081
audience.,748,7,343.3243243
The,749,7,339.6338028
crowd,750,7,305.2837838
looked,751,7,294.6891892
up,752,7,291.75
at,753,7,290.5405405
her,754,7,289.1780822
and,755,7,292.7972973
Lucy,756,7,285.4594595
was,757,7,320.1643836
ready,758,7,288.4109589
to,759,7,296.9315068
run,760,7,329.3972603
when,761,7,305.472973
the,762,7,313.8082192
first,763,7,295.5733333
notes,764,7,306.4054054
of,765,7,292.5068493
the,766,7,289.0945946
music,767,7,301.8108108
sounded,768,7,290.6575342
out,769,7,300.0273973
and,770,7,313.5555556
a,771,7,307.2739726
sudden,772,7,307.7297297
calm,773,7,307.3611111
settled,774,7,315.2297297
over,775,7,316.3611111
her.,776,7,328.4864865
She,777,7,307.5205479
closed,778,7,292.4054054
her,779,7,289.1780822
eyes,780,7,283.027027
and,781,7,289.8513514
shut,782,7,300.3888889
everything,783,7,296.2191781
"out,",784,7,322.9594595
including,785,7,321.739726
the,786,7,302.0405405
"audience,",787,7,301.4931507
the,788,7,306.0540541
nerves,789,7,307.5890411
that,790,7,284.6756757
threatened,791,7,301.2876712
to,792,7,303.0547945
take,793,7,278.2702703
"over,",794,7,306.9452055
the,795,7,285.6621622
text,796,7,306.5205479
"messages,",797,7,333.3108108
and,798,7,299.7671233
the,799,7,286.6891892
way,800,7,296.6027397
they,801,7,292.6438356
made,802,7,295.7260274
her,803,7,286.7945205
feel.,804,7,306.1369863
It,805,7,291.2876712
was,806,7,283.8783784
just,807,7,279.630137
her,808,7,271.3378378
and,809,7,283.0405405
the,810,7,283.2191781
"music,",811,7,280.1486486
and,812,7,280.2465753
it,813,7,281.7534247
was,814,7,268.4324324
a,815,7,284.0958904
love,816,7,290.1081081
story,817,7,287.630137
that,818,7,285.7297297
had,819,7,277
been,820,7,280.2297297
going,821,7,271.7808219
on,822,7,272.3783784
her,823,7,317.8082192
whole,824,7,281.527027
life.,825,7,310.4246575
She,826,7,272.9589041
began,827,7,282.4864865
to,828,7,288.4189189
"sing,",829,7,275.2432432
and,830,7,267.9452055
all,831,7,270.1756757
the,832,7,271.630137
pain,833,7,283.0821918
and,834,7,279.8378378
confusion,835,7,279.9315068
that,836,7,276.5068493
the,837,7,272.527027
messages,838,7,289.9315068
had,839,7,291.3108108
been,840,7,284.7027027
causing,841,7,303.630137
inside,842,7,315.8918919
her,843,7,296.8219178
just,844,7,284.6891892
flowed,845,7,298.3108108
out.,846,7,331.7837838
The,847,7,291.6575342
words,848,7,293.8767123
were,849,7,281.7837838
not,850,7,291.8630137
"important,",851,7,294.2567568
for,852,7,282.0821918
it,853,7,280.3918919
was,854,7,301.7945205
the,855,7,282.6216216
feeling,856,7,283.4109589
behind,857,7,282.5540541
them,858,7,299.0410959
that,859,7,278.3972603
she,860,7,276.7837838
latched,861,7,309.2739726
onto.,862,7,302.6621622
Lucy,863,7,305.5890411
was,864,7,314.0135135
in,865,7,296.0277778
the,866,7,272.972973
heart,867,7,292.5555556
of,868,7,296.4583333
the,869,7,306.3972603
song,870,7,300.3194444
with,871,7,295.5205479
the,872,7,285.8630137
rest,873,7,279.5555556
of,874,7,256.8630137
the,875,7,269.9861111
world,876,7,292.9305556
slipping,877,7,310.4657534
away.,878,7,312.4444444
When,879,7,307.1232877
the,880,7,296.8888889
song,881,7,292.6805556
finished,882,7,303.3239437
and,883,7,280.0945946
the,884,7,290.2465753
last,885,7,279.6756757
note,886,7,287.7808219
died,887,7,290.2432432
"away,",888,7,294.0136986
she,889,7,289.739726
opened,890,7,293.0540541
her,891,7,296.3287671
eyes.,892,7,301.5890411
To,893,7,290.9863014
see,894,7,292.2465753
the,895,7,300.3835616
whole,896,7,294.2027027
audience,897,7,292.0135135
on,898,7,284.4794521
their,899,7,280.9054054
feet,900,7,279.1369863
and,901,7,297.472973
the,902,7,286.5945946
hall,903,7,287.2972973
filled,904,7,291.1643836
with,905,7,305.6027397
cheers,906,7,284.5068493
and,907,7,276.3472222
applause,908,7,283.3561644
was,909,7,312.1756757
not,910,7,305.7808219
what,911,7,297.630137
Lucy,912,7,309.1351351
had,913,7,323.3783784
expected.,914,7,320.72
Lucy,915,7,303.5135135
allowed,916,7,297.16
herself,917,7,300.7702703
to,918,7,290.6533333
enjoy,919,7,287.2162162
the,920,7,286.0405405
sense,921,7,283.2933333
of,922,7,278.8783784
achievement,923,7,294.2666667
and,924,7,284.2054795
belonging,925,7,307.2876712
that,926,7,301.0684932
she,927,7,297.0135135
had,928,7,317.5616438
not,929,7,300.5135135
felt,930,7,313.1232877
in,931,7,271.4459459
a,932,7,268.630137
very,933,7,263.9324324
long,934,7,286.3561644
time.,935,7,293.4520548
Then,936,7,291.1621622
she,937,7,277.0958904
saw,938,7,271.6351351
her,939,7,289.9722222
"mother,",940,7,277.7945205
who,941,7,286.5068493
was,942,7,276.2567568
cheering,943,7,280.6849315
the,944,7,281.6621622
loudest,945,7,275.3918919
of,946,7,277.2162162
all,947,7,282
in,948,7,267.8082192
the,949,7,272.2054795
"crowd,",950,7,303.9444444
and,951,7,269.5890411
"Jill,",952,7,287.6027397
who,953,7,289.6805556
was,954,7,281.0958904
beaming,955,7,295.3150685
at,956,7,271.5675676
her,957,7,291.4027778
with,958,7,277.0821918
pride,959,7,284
from,960,7,278.6575342
the,961,7,289.8918919
wings.,962,7,326.4794521
She,963,7,283.9054054
knew,964,7,280.4657534
she,965,7,283.7972973
owed,966,7,293.1506849
them,967,7,334.0810811
big,968,7,289.369863
time,969,7,285.0675676
for,970,7,301.8513514
reminding,971,7,317.2567568
her,972,7,294.3150685
what,973,7,287.7972973
she,974,7,283.6216216
was,975,7,282.2328767
capable,976,7,271.3918919
of,977,7,281.0540541
and,978,7,278.3783784
who,979,7,298.1369863
she,980,7,294.972973
really,981,7,292.3108108
was.,982,7,279.472973
The,983,7,281.3108108
next,984,7,281.1643836
time,985,7,283.5810811
her,986,7,272.9459459
phone,987,7,297.6184211
bleeped,988,7,337.6184211
she,989,7,344.3421053
would,990,7,340.1315789
tap,991,7,300.4342105
the,992,7,328.75
message,993,7,350.3333333
straight,994,7,324.5
into,995,7,350.5479452
oblivion,996,7,383.7297297
where,997,7,347.0263158
it,998,7,442.4210526
belonged.,999,7,902.3888889
The,1,8,456.9342105
Roswell,2,8,426.2236842
UFO,3,8,458.9594595
Incident,4,8,372.8289474
was,5,8,387.7702703
the,6,8,411.1184211
alleged,7,8,444.1866667
recovery,8,8,385.3972603
of,9,8,507.375
extra-terrestrial,10,8,467.0675676
"debris,",11,8,440.32
including,12,8,384.3552632
alien,13,8,404.4594595
"corpses,",14,8,406.1917808
from,15,8,406.3552632
an,16,8,401.8133333
object,17,8,363.1428571
that,18,8,354.4868421
crashed,19,8,351.1466667
near,20,8,346.0136986
"Roswell,",21,8,387.6216216
New,22,8,392.4133333
"Mexico,",23,8,365.5131579
on,24,8,340.0666667
or,25,8,347.1866667
about,26,8,340.3815789
July,27,8,393.5675676
"eighth,",28,8,510.4933333
nineteen,29,8,652.0428571
forty-seven.,30,8,621.1369863
Since,31,8,460.16
the,32,8,349.7866667
late,33,8,393.75
nineteen,34,8,488.52
"seventies,",35,8,427.2133333
the,36,8,408.96
incident,37,8,366.0657895
has,38,8,332.0131579
been,39,8,328.9466667
the,40,8,369.2
subject,41,8,387.3815789
of,42,8,368.1486486
intense,43,8,415.3611111
controversy,44,8,357.88
and,45,8,335.4533333
the,46,8,341.28
subject,47,8,319.5526316
of,48,8,327.3733333
conspiracy,49,8,330.6266667
theories,50,8,334.7894737
as,51,8,356.6666667
to,52,8,340.5540541
the,53,8,366.9054054
TRUE,54,8,335.1466667
nature,55,8,297.7297297
of,56,8,297.48
the,57,8,320.3108108
object,58,8,339.1780822
that,59,8,328.9733333
crashed.,60,8,338.1643836
The,61,8,353.5135135
United,62,8,342.3561644
States,63,8,390.0135135
military,64,8,340.7837838
maintains,65,8,359.0410959
the,66,8,334.8243243
debris,67,8,397.4054054
recovered,68,8,328.48
was,69,8,346.4
from,70,8,316.08
an,71,8,359.1891892
experimental,72,8,394.5068493
high-altitude,73,8,438.12
surveillance,74,8,448.0666667
balloon,75,8,378.8082192
that,76,8,367.56
belonged,77,8,377.2133333
to,78,8,310.8
a,79,8,313.36
classified,80,8,338.4594595
program,81,8,355.28
named,82,8,477.6478873
'Mogul'.,83,8,574.9166667
"However,",84,8,415.2027027
many,85,8,356.3108108
UFO,86,8,407.3918919
proponents,87,8,440.4189189
maintain,88,8,403.0810811
"that,",89,8,379.12
in,90,8,352.6933333
"fact,",91,8,313.4133333
a,92,8,358.4266667
crashed,93,8,369.44
alien,94,8,348.9466667
craft,95,8,395.6266667
and,96,8,387.4533333
bodies,97,8,354.08
were,98,8,332.9066667
"recovered,",99,8,336.9333333
and,100,8,321.8133333
that,101,8,327.3466667
the,102,8,330.6533333
military,103,8,335.1466667
then,104,8,348.3733333
engaged,105,8,332.5733333
in,106,8,341.2533333
a,107,8,338.6
cover-up.,108,8,369.8648649
The,109,8,352.4533333
incident,110,8,337.8918919
has,111,8,309.9324324
turned,112,8,364.5
into,113,8,338.44
a,114,8,312.4133333
widely,115,8,332.8933333
known,116,8,350.7297297
pop,117,8,343.8648649
culture,118,8,326.5866667
"phenomenon,",119,8,352.1081081
making,120,8,323.1466667
the,121,8,299.2105263
name,122,8,342.04
Roswell,123,8,372.8243243
synonymous,124,8,399.2133333
with,125,8,368.8243243
UFOs.,126,8,406.2162162
It,127,8,380.0810811
ranks,128,8,327.0135135
as,129,8,312.6027397
one,130,8,300.5135135
of,131,8,303.472973
the,132,8,332.7702703
most,133,8,326.0675676
publicized,134,8,354.5616438
and,135,8,371.0394737
controversial,136,8,342.4324324
alleged,137,8,372.04
UFO,138,8,329.4054054
incidents.,139,8,380.48
On,140,8,335.9324324
July,141,8,378.3472222
"ninth,",142,8,504.3835616
nineteen,143,8,552.6805556
"forty-seven,",144,8,424.5555556
a,145,8,438.8513514
press,146,8,371.9726027
release,147,8,362.9189189
that,148,8,351.8243243
Roswell,149,8,349.4666667
Army,150,8,367.3333333
Air,151,8,348.3243243
Field,152,8,374.1643836
issued,153,8,360.8378378
stated,154,8,386.9324324
that,155,8,350.8648649
personnel,156,8,348.5405405
from,157,8,347.4533333
the,158,8,327.4324324
field's,159,8,335.7534247
Bomb,160,8,437.7972973
Group,161,8,358.0821918
had,162,8,341.7027027
recovered,163,8,322.6756757
a,164,8,347.6756757
crashed,165,8,365.3513514
'flying,166,8,409.6081081
disc',167,8,381.7702703
from,168,8,337.8666667
a,169,8,329.4933333
ranch,170,8,351.1756757
near,171,8,349.4324324
"Roswell,",172,8,376.8243243
sparking,173,8,373.7702703
intense,174,8,401.08
media,175,8,404.1733333
interest.,176,8,400.6133333
Later,177,8,342.2297297
the,178,8,318.1466667
same,179,8,314.32
"day,",180,8,324.92
the,181,8,355.7837838
Commanding,182,8,410.6666667
General,183,8,346.3333333
of,184,8,326.7733333
the,185,8,318.1466667
Eighth,186,8,377.8378378
Air,187,8,367.6
Force,188,8,333.9863014
stated,189,8,360.4324324
"that,",190,8,348.1066667
in,191,8,329.6666667
"fact,",192,8,318.4
a,193,8,318.6533333
weather,194,8,321.7763158
balloon,195,8,346.2837838
had,196,8,326.1333333
been,197,8,318.2666667
recovered,198,8,335.7702703
by,199,8,302.68
the,200,8,303.04
Roswell,201,8,324.4666667
Army,202,8,331.5466667
Air,203,8,321.88
Field,204,8,377.9864865
"personnel,",205,8,370.1866667
rather,206,8,312.28
than,207,8,284.1333333
a,208,8,307.6533333
'flying,209,8,363.0136986
saucer'.,210,8,373.9459459
